_month,_year,month_year,interest_id,composition,index_value,ranking,percentile_ranking
6,2019,06-2019,14801,1.62,1.3,799,3.03
6,2019,06-2019,4932,1.69,1.3,799,3.03
6,2019,06-2019,19606,1.6,1.3,799,3.03
6,2019,06-2019,118,1.71,1.3,799,3.03
6,2019,06-2019,7545,1.72,1.3,799,3.03
6,2019,06-2019,94,1.77,1.3,799,3.03
6,2019,06-2019,40189,1.58,1.29,805,2.31
6,2019,06-2019,65,1.73,1.28,806,2.18
6,2019,06-2019,18203,1.54,1.28,806,2.18
6,2019,06-2019,11977,1.65,1.28,806,2.18
6,2019,06-2019,45669,1.59,1.27,809,1.82
6,2019,06-2019,6345,1.75,1.27,809,1.82
6,2019,06-2019,19596,1.91,1.26,811,1.58
6,2019,06-2019,10978,1.71,1.26,811,1.58
6,2019,06-2019,34471,1.63,1.24,813,1.33
6,2019,06-2019,19631,1.56,1.24,813,1.33
6,2019,06-2019,19605,1.62,1.23,815,1.09
6,2019,06-2019,19604,2.19,1.2,816,0.97
6,2019,06-2019,6364,1.87,1.18,817,0.85
6,2019,06-2019,10970,1.64,1.18,817,0.85
6,2019,06-2019,22398,1.71,1.14,819,0.61
6,2019,06-2019,6223,1.68,1.11,820,0.49
6,2019,06-2019,4931,1.72,1.07,821,0.36
6,2019,06-2019,6224,1.66,1.04,822,0.24
6,2019,06-2019,42011,1.58,0.99,823,0.12
6,2019,06-2019,6050,1.71,0.86,824,0
7,2019,07-2019,41548,5.91,4.63,1,99.88
7,2019,07-2019,115,5.74,3.95,2,99.77
7,2019,07-2019,22502,4.79,3.83,3,99.65
7,2019,07-2019,42203,4.59,3.69,4,99.54
7,2019,07-2019,6206,5.13,3.56,5,99.42
7,2019,07-2019,48154,4.07,3.39,6,99.31
7,2019,07-2019,41854,3.7,3.37,7,99.19
7,2019,07-2019,151,4.51,3.36,8,99.07
7,2019,07-2019,6285,4.41,3.31,9,98.96
7,2019,07-2019,12133,4.84,3.24,10,98.84
7,2019,07-2019,5970,5.03,3.16,11,98.73
7,2019,07-2019,47130,3.61,3.16,11,98.73
7,2019,07-2019,171,4.14,3.14,13,98.5
7,2019,07-2019,19250,4.65,3.13,14,98.38
7,2019,07-2019,35904,3.75,3.11,15,98.26
7,2019,07-2019,44272,3.84,3.09,16,98.15
7,2019,07-2019,4,4.14,3.07,17,98.03
7,2019,07-2019,38,3.69,3.02,18,97.92
7,2019,07-2019,6286,4.23,3.01,19,97.8
7,2019,07-2019,40439,3.67,2.99,20,97.69
7,2019,07-2019,6232,3.85,2.98,21,97.57
7,2019,07-2019,44453,3.35,2.94,22,97.45
7,2019,07-2019,5968,4.1,2.92,23,97.34
7,2019,07-2019,17269,3.84,2.91,24,97.22
7,2019,07-2019,10008,4.77,2.91,24,97.22
7,2019,07-2019,19295,4.23,2.9,26,96.99
7,2019,07-2019,44489,3.13,2.89,27,96.88
7,2019,07-2019,37875,3.7,2.88,28,96.76
7,2019,07-2019,19298,4.21,2.88,28,96.76
7,2019,07-2019,44446,3.12,2.88,28,96.76
7,2019,07-2019,10980,4.09,2.85,31,96.41
7,2019,07-2019,44585,3.93,2.85,31,96.41
7,2019,07-2019,39665,3.82,2.84,33,96.18
7,2019,07-2019,47713,3.35,2.83,34,96.06
7,2019,07-2019,38990,3.53,2.83,34,96.06
7,2019,07-2019,6,3.54,2.79,36,95.83
7,2019,07-2019,5969,4.84,2.78,37,95.72
7,2019,07-2019,6023,4.04,2.74,38,95.6
7,2019,07-2019,41069,3.16,2.72,39,95.49
7,2019,07-2019,45678,3.34,2.72,39,95.49
7,2019,07-2019,44588,3.23,2.71,41,95.25
7,2019,07-2019,16,2.9,2.69,42,95.14
7,2019,07-2019,6378,3.73,2.69,42,95.14
7,2019,07-2019,6107,3.24,2.67,44,94.91
7,2019,07-2019,44469,3.28,2.66,45,94.79
7,2019,07-2019,6219,2.95,2.66,45,94.79
7,2019,07-2019,37423,3.74,2.66,45,94.79
7,2019,07-2019,19621,3.82,2.65,48,94.44
7,2019,07-2019,19423,3.36,2.65,48,94.44
7,2019,07-2019,33,3.64,2.64,50,94.21
7,2019,07-2019,45518,2.93,2.63,51,94.1
7,2019,07-2019,4897,3.99,2.63,51,94.1
7,2019,07-2019,31,3.2,2.62,53,93.87
7,2019,07-2019,49979,3.41,2.62,53,93.87
7,2019,07-2019,6013,2.85,2.62,53,93.87
7,2019,07-2019,32486,3.15,2.59,56,93.52
7,2019,07-2019,18347,3.61,2.59,56,93.52
7,2019,07-2019,6284,7.19,2.58,58,93.29
7,2019,07-2019,18996,3.62,2.58,58,93.29
7,2019,07-2019,6184,3.52,2.58,58,93.29
7,2019,07-2019,21237,3.58,2.58,58,93.29
7,2019,07-2019,39,7.16,2.57,62,92.82
7,2019,07-2019,44476,3.35,2.55,63,92.71
7,2019,07-2019,6218,2.67,2.54,64,92.59
7,2019,07-2019,11067,2.71,2.51,65,92.48
7,2019,07-2019,21242,3.27,2.51,65,92.48
7,2019,07-2019,38994,2.74,2.5,67,92.25
7,2019,07-2019,16137,3.11,2.5,67,92.25
7,2019,07-2019,5960,3.38,2.5,67,92.25
7,2019,07-2019,101,3.04,2.5,67,92.25
7,2019,07-2019,4943,3.43,2.5,67,92.25
7,2019,07-2019,158,3.35,2.49,72,91.67
7,2019,07-2019,41191,2.94,2.49,72,91.67
7,2019,07-2019,22427,3.11,2.49,72,91.67
7,2019,07-2019,17786,3.42,2.47,75,91.32
7,2019,07-2019,6304,3.88,2.47,75,91.32
7,2019,07-2019,35903,3.07,2.47,75,91.32
7,2019,07-2019,44587,2.69,2.47,75,91.32
7,2019,07-2019,6305,3.4,2.46,79,90.86
7,2019,07-2019,40183,3.14,2.45,80,90.74
7,2019,07-2019,6142,3.45,2.45,80,90.74
7,2019,07-2019,6144,3.43,2.43,82,90.51
7,2019,07-2019,41552,3.11,2.43,82,90.51
7,2019,07-2019,64,3.76,2.43,82,90.51
7,2019,07-2019,6263,2.97,2.42,85,90.16
7,2019,07-2019,39649,2.81,2.41,86,90.05
7,2019,07-2019,12025,4.39,2.41,86,90.05
7,2019,07-2019,35,2.72,2.39,88,89.81
7,2019,07-2019,19613,3.03,2.38,89,89.7
7,2019,07-2019,22403,3.44,2.38,89,89.7
7,2019,07-2019,44455,2.68,2.37,91,89.47
7,2019,07-2019,5944,3.4,2.37,91,89.47
7,2019,07-2019,6110,2.91,2.36,93,89.24
7,2019,07-2019,5906,3.76,2.35,94,89.12
7,2019,07-2019,33971,2.88,2.35,94,89.12
7,2019,07-2019,79,2.6,2.34,96,88.89
7,2019,07-2019,17320,2.45,2.34,96,88.89
7,2019,07-2019,17785,3.05,2.34,96,88.89
7,2019,07-2019,36868,2.89,2.34,96,88.89
7,2019,07-2019,6343,3.47,2.34,96,88.89
7,2019,07-2019,40682,3.1,2.33,101,88.31
7,2019,07-2019,32704,3.15,2.33,101,88.31
7,2019,07-2019,33474,2.76,2.33,101,88.31
7,2019,07-2019,77,6.52,2.32,104,87.96
7,2019,07-2019,36879,2.91,2.31,105,87.85
7,2019,07-2019,42239,2.44,2.31,105,87.85
7,2019,07-2019,88,2.6,2.31,105,87.85
7,2019,07-2019,33191,2.45,2.31,105,87.85
7,2019,07-2019,134,3.3,2.29,109,87.38
7,2019,07-2019,42238,3.08,2.29,109,87.38
7,2019,07-2019,41080,2.53,2.28,111,87.15
7,2019,07-2019,12031,3.36,2.27,112,87.04
7,2019,07-2019,49,2.72,2.26,113,86.92
7,2019,07-2019,141,3.14,2.26,113,86.92
7,2019,07-2019,15,2.58,2.26,113,86.92
7,2019,07-2019,7527,3.02,2.25,116,86.57
7,2019,07-2019,6323,3,2.25,116,86.57
7,2019,07-2019,32703,3.29,2.25,116,86.57
7,2019,07-2019,6328,3.05,2.25,116,86.57
7,2019,07-2019,45725,2.7,2.25,116,86.57
7,2019,07-2019,19603,3.1,2.24,121,86
7,2019,07-2019,4911,2.56,2.24,121,86
7,2019,07-2019,17,2.4,2.24,121,86
7,2019,07-2019,6133,2.38,2.24,121,86
7,2019,07-2019,17673,2.76,2.24,121,86
7,2019,07-2019,37411,2.77,2.24,121,86
7,2019,07-2019,147,2.85,2.24,121,86
7,2019,07-2019,4924,2.91,2.23,128,85.19
7,2019,07-2019,23778,3,2.22,129,85.07
7,2019,07-2019,34463,2.25,2.22,129,85.07
7,2019,07-2019,22428,2.8,2.22,129,85.07
7,2019,07-2019,34469,2.66,2.22,129,85.07
7,2019,07-2019,44447,2.81,2.22,129,85.07
7,2019,07-2019,41190,2.96,2.22,129,85.07
7,2019,07-2019,39657,2.64,2.21,135,84.38
7,2019,07-2019,74,3.27,2.21,135,84.38
7,2019,07-2019,10977,3.8,2.21,135,84.38
7,2019,07-2019,16138,3.04,2.21,135,84.38
7,2019,07-2019,36860,2.6,2.2,139,83.91
7,2019,07-2019,45519,2.93,2.2,139,83.91
7,2019,07-2019,6029,2.51,2.2,139,83.91
7,2019,07-2019,89,2.8,2.19,142,83.56
7,2019,07-2019,18204,3.34,2.19,142,83.56
7,2019,07-2019,4912,2.83,2.19,142,83.56
7,2019,07-2019,35169,2.85,2.18,145,83.22
7,2019,07-2019,45671,2.9,2.18,145,83.22
7,2019,07-2019,137,2.99,2.18,145,83.22
7,2019,07-2019,30,2.34,2.17,148,82.87
7,2019,07-2019,44586,2.86,2.17,148,82.87
7,2019,07-2019,10351,3.28,2.17,148,82.87
7,2019,07-2019,6085,2.55,2.16,151,82.52
7,2019,07-2019,37,2.78,2.16,151,82.52
7,2019,07-2019,6143,2.63,2.16,151,82.52
7,2019,07-2019,34465,2.11,2.15,154,82.18
7,2019,07-2019,5907,3.26,2.14,155,82.06
7,2019,07-2019,5938,2.96,2.14,155,82.06
7,2019,07-2019,6207,3.2,2.14,155,82.06
7,2019,07-2019,83,2.47,2.14,155,82.06
7,2019,07-2019,60,2.32,2.14,155,82.06
7,2019,07-2019,37880,2.41,2.13,160,81.48
7,2019,07-2019,45673,2.79,2.13,160,81.48
7,2019,07-2019,41083,2.5,2.13,160,81.48
7,2019,07-2019,18997,3,2.13,160,81.48
7,2019,07-2019,39656,2.59,2.13,160,81.48
7,2019,07-2019,10981,3.84,2.13,160,81.48
7,2019,07-2019,6340,3.09,2.13,160,81.48
7,2019,07-2019,43550,2.65,2.13,160,81.48
7,2019,07-2019,98,2.59,2.12,168,80.56
7,2019,07-2019,157,2.86,2.12,168,80.56
7,2019,07-2019,44473,2.43,2.12,168,80.56
7,2019,07-2019,6250,2.49,2.11,171,80.21
7,2019,07-2019,18923,2.46,2.11,171,80.21
7,2019,07-2019,143,2.6,2.1,173,79.98
7,2019,07-2019,40699,2.17,2.1,173,79.98
7,2019,07-2019,17674,2.45,2.09,175,79.75
7,2019,07-2019,40525,2.89,2.09,175,79.75
7,2019,07-2019,18202,3.03,2.08,177,79.51
7,2019,07-2019,7535,5.67,2.08,177,79.51
7,2019,07-2019,7534,2.69,2.08,177,79.51
7,2019,07-2019,5916,3.46,2.08,177,79.51
7,2019,07-2019,19592,2.84,2.08,177,79.51
7,2019,07-2019,36867,2.45,2.08,177,79.51
7,2019,07-2019,34082,2.4,2.08,177,79.51
7,2019,07-2019,19590,2.81,2.07,184,78.7
7,2019,07-2019,11974,2.44,2.07,184,78.7
7,2019,07-2019,5896,2.98,2.07,184,78.7
7,2019,07-2019,5910,3.15,2.07,184,78.7
7,2019,07-2019,45521,2.38,2.07,184,78.7
7,2019,07-2019,155,2.61,2.07,184,78.7
7,2019,07-2019,44448,2.13,2.06,190,78.01
7,2019,07-2019,18995,2.71,2.06,190,78.01
7,2019,07-2019,33967,2.29,2.06,190,78.01
7,2019,07-2019,5913,2.92,2.06,190,78.01
7,2019,07-2019,44470,2.14,2.05,194,77.55
7,2019,07-2019,21293,2.63,2.05,194,77.55
7,2019,07-2019,17730,3.07,2.05,194,77.55
7,2019,07-2019,41070,2.34,2.04,197,77.2
7,2019,07-2019,20766,2.47,2.04,197,77.2
7,2019,07-2019,39646,2.17,2.04,197,77.2
7,2019,07-2019,33959,2.1,2.03,200,76.85
7,2019,07-2019,6051,2.72,2.03,200,76.85
7,2019,07-2019,44,2.51,2.03,200,76.85
7,2019,07-2019,39193,2.44,2.03,200,76.85
7,2019,07-2019,48462,2.67,2.03,200,76.85
7,2019,07-2019,41856,2.6,2.03,200,76.85
7,2019,07-2019,39642,2.12,2.03,200,76.85
7,2019,07-2019,44378,2.55,2.03,200,76.85
7,2019,07-2019,42237,2.52,2.02,208,75.93
7,2019,07-2019,56,2.52,2.02,208,75.93
7,2019,07-2019,44450,2.31,2.02,208,75.93
7,2019,07-2019,111,2.7,2.02,208,75.93
7,2019,07-2019,5933,3.24,2.02,208,75.93
7,2019,07-2019,6301,2.77,2.02,208,75.93
7,2019,07-2019,42398,2.26,2.02,208,75.93
7,2019,07-2019,7557,2.58,2.01,215,75.12
7,2019,07-2019,20755,2.47,2.01,215,75.12
7,2019,07-2019,40,2.7,2.01,215,75.12
7,2019,07-2019,36020,2.58,2.01,215,75.12
7,2019,07-2019,22411,2.76,2.01,215,75.12
7,2019,07-2019,20817,2.31,2,220,74.54
7,2019,07-2019,5958,2.62,2,220,74.54
7,2019,07-2019,12821,2.98,2,220,74.54
7,2019,07-2019,34468,2.67,2,220,74.54
7,2019,07-2019,18782,2.91,2,220,74.54
7,2019,07-2019,10250,2.87,1.99,225,73.96
7,2019,07-2019,19610,2.74,1.99,225,73.96
7,2019,07-2019,6210,2.78,1.99,225,73.96
7,2019,07-2019,6315,2.17,1.99,225,73.96
7,2019,07-2019,38995,2.59,1.99,225,73.96
7,2019,07-2019,36862,2.43,1.99,225,73.96
7,2019,07-2019,10835,2.92,1.98,231,73.26
7,2019,07-2019,160,2.83,1.98,231,73.26
7,2019,07-2019,40436,2.54,1.98,231,73.26
7,2019,07-2019,41052,2.47,1.98,231,73.26
7,2019,07-2019,21292,2.63,1.98,231,73.26
7,2019,07-2019,41197,2.65,1.97,236,72.69
7,2019,07-2019,45674,2.49,1.97,236,72.69
7,2019,07-2019,34462,2.12,1.97,236,72.69
7,2019,07-2019,41072,2.23,1.97,236,72.69
7,2019,07-2019,37874,2.53,1.97,236,72.69
7,2019,07-2019,20767,2.52,1.96,241,72.11
7,2019,07-2019,99,2.76,1.96,241,72.11
7,2019,07-2019,21238,2.42,1.96,241,72.11
7,2019,07-2019,6264,2.77,1.96,241,72.11
7,2019,07-2019,4902,2.39,1.96,241,72.11
7,2019,07-2019,45516,2.42,1.96,241,72.11
7,2019,07-2019,45676,2.78,1.96,241,72.11
7,2019,07-2019,44381,2.61,1.95,248,71.3
7,2019,07-2019,6171,2.55,1.95,248,71.3
7,2019,07-2019,19625,2.68,1.95,248,71.3
7,2019,07-2019,85,2.34,1.95,248,71.3
7,2019,07-2019,21240,2.37,1.94,252,70.83
7,2019,07-2019,5918,2.91,1.94,252,70.83
7,2019,07-2019,34077,2.43,1.94,252,70.83
7,2019,07-2019,4857,3.18,1.94,252,70.83
7,2019,07-2019,135,2.37,1.94,252,70.83
7,2019,07-2019,5911,2.73,1.94,252,70.83
7,2019,07-2019,19578,2.31,1.93,258,70.14
7,2019,07-2019,19338,3.01,1.93,258,70.14
7,2019,07-2019,6062,2.5,1.93,258,70.14
7,2019,07-2019,20768,2.02,1.93,258,70.14
7,2019,07-2019,38360,2.52,1.93,258,70.14
7,2019,07-2019,6077,2.49,1.93,258,70.14
7,2019,07-2019,39658,2.39,1.93,258,70.14
7,2019,07-2019,7537,2.56,1.92,265,69.33
7,2019,07-2019,40184,2.43,1.92,265,69.33
7,2019,07-2019,17669,2.73,1.92,265,69.33
7,2019,07-2019,10284,2.53,1.92,265,69.33
7,2019,07-2019,33968,2.36,1.91,269,68.87
7,2019,07-2019,39685,2.21,1.91,269,68.87
7,2019,07-2019,41054,2.13,1.91,269,68.87
7,2019,07-2019,6220,2.8,1.91,269,68.87
7,2019,07-2019,36884,2.68,1.91,269,68.87
7,2019,07-2019,113,2.59,1.91,269,68.87
7,2019,07-2019,7425,2.73,1.91,269,68.87
7,2019,07-2019,6177,2.35,1.91,269,68.87
7,2019,07-2019,47850,2.56,1.91,269,68.87
7,2019,07-2019,17314,2.35,1.91,269,68.87
7,2019,07-2019,41547,2.49,1.91,269,68.87
7,2019,07-2019,45517,2.23,1.9,280,67.59
7,2019,07-2019,132,2.43,1.9,280,67.59
7,2019,07-2019,5967,2.61,1.9,280,67.59
7,2019,07-2019,75,2.47,1.9,280,67.59
7,2019,07-2019,5917,2.94,1.9,280,67.59
7,2019,07-2019,102,3.06,1.89,285,67.01
7,2019,07-2019,10988,3.27,1.89,285,67.01
7,2019,07-2019,4909,2.35,1.89,285,67.01
7,2019,07-2019,44445,2.68,1.89,285,67.01
7,2019,07-2019,80,2.31,1.89,285,67.01
7,2019,07-2019,41058,2.34,1.89,285,67.01
7,2019,07-2019,20814,2.1,1.89,285,67.01
7,2019,07-2019,18924,2.9,1.89,285,67.01
7,2019,07-2019,6319,2.77,1.88,293,66.09
7,2019,07-2019,107,4.81,1.88,293,66.09
7,2019,07-2019,50860,2.18,1.88,293,66.09
7,2019,07-2019,35953,2.55,1.88,293,66.09
7,2019,07-2019,45670,2.47,1.88,293,66.09
7,2019,07-2019,33960,1.93,1.88,293,66.09
7,2019,07-2019,44468,2.39,1.88,293,66.09
7,2019,07-2019,18998,2.81,1.88,293,66.09
7,2019,07-2019,4914,2.05,1.88,293,66.09
7,2019,07-2019,6173,2.67,1.88,293,66.09
7,2019,07-2019,41554,2.18,1.88,293,66.09
7,2019,07-2019,82,4.61,1.87,304,64.81
7,2019,07-2019,38357,2.44,1.87,304,64.81
7,2019,07-2019,34909,2.61,1.87,304,64.81
7,2019,07-2019,44581,2.38,1.87,304,64.81
7,2019,07-2019,161,2.31,1.87,304,64.81
7,2019,07-2019,126,2.28,1.87,304,64.81
7,2019,07-2019,50,2.12,1.86,310,64.12
7,2019,07-2019,41087,2.27,1.86,310,64.12
7,2019,07-2019,6108,2.04,1.86,310,64.12
7,2019,07-2019,6030,2.27,1.86,310,64.12
7,2019,07-2019,44589,2.13,1.86,310,64.12
7,2019,07-2019,6128,2.13,1.86,310,64.12
7,2019,07-2019,45675,2.19,1.86,310,64.12
7,2019,07-2019,5956,2.52,1.85,317,63.31
7,2019,07-2019,6308,2.36,1.85,317,63.31
7,2019,07-2019,4944,2.56,1.85,317,63.31
7,2019,07-2019,22421,2.13,1.85,317,63.31
7,2019,07-2019,35905,2.36,1.85,317,63.31
7,2019,07-2019,19617,2.43,1.85,317,63.31
7,2019,07-2019,37879,2.42,1.85,317,63.31
7,2019,07-2019,6183,2.84,1.84,324,62.5
7,2019,07-2019,43544,2.19,1.84,324,62.5
7,2019,07-2019,6045,2.51,1.84,324,62.5
7,2019,07-2019,39650,2.24,1.84,324,62.5
7,2019,07-2019,70,2.29,1.84,324,62.5
7,2019,07-2019,45664,2.19,1.83,329,61.92
7,2019,07-2019,11975,2.22,1.83,329,61.92
7,2019,07-2019,5952,2.33,1.83,329,61.92
7,2019,07-2019,54,2.35,1.83,329,61.92
7,2019,07-2019,6208,4.98,1.83,329,61.92
7,2019,07-2019,61,2.49,1.83,329,61.92
7,2019,07-2019,48463,2.58,1.83,329,61.92
7,2019,07-2019,6235,2.33,1.83,329,61.92
7,2019,07-2019,5961,2.8,1.82,337,61
7,2019,07-2019,14901,2.08,1.82,337,61
7,2019,07-2019,6112,3.87,1.82,337,61
7,2019,07-2019,34467,2.49,1.82,337,61
7,2019,07-2019,17318,2.26,1.82,337,61
7,2019,07-2019,44488,2.18,1.81,342,60.42
7,2019,07-2019,6336,2.73,1.81,342,60.42
7,2019,07-2019,6081,2.43,1.81,342,60.42
7,2019,07-2019,22423,2.41,1.81,342,60.42
7,2019,07-2019,20751,2.54,1.81,342,60.42
7,2019,07-2019,124,2.6,1.81,342,60.42
7,2019,07-2019,44478,2.18,1.81,342,60.42
7,2019,07-2019,6095,2.7,1.81,342,60.42
7,2019,07-2019,44582,2.22,1.8,350,59.49
7,2019,07-2019,5991,2.25,1.8,350,59.49
7,2019,07-2019,34461,2.26,1.8,350,59.49
7,2019,07-2019,129,2.49,1.8,350,59.49
7,2019,07-2019,15879,2.89,1.8,350,59.49
7,2019,07-2019,41059,2.08,1.8,350,59.49
7,2019,07-2019,39331,2.19,1.8,350,59.49
7,2019,07-2019,44487,2.01,1.8,350,59.49
7,2019,07-2019,40434,2.29,1.8,350,59.49
7,2019,07-2019,48,2.85,1.79,359,58.45
7,2019,07-2019,33964,1.96,1.79,359,58.45
7,2019,07-2019,14895,2.37,1.79,359,58.45
7,2019,07-2019,6391,2.5,1.79,359,58.45
7,2019,07-2019,4908,2.13,1.79,359,58.45
7,2019,07-2019,20816,2.03,1.79,359,58.45
7,2019,07-2019,4903,2.42,1.79,359,58.45
7,2019,07-2019,38991,2,1.79,359,58.45
7,2019,07-2019,6257,2.81,1.79,359,58.45
7,2019,07-2019,40438,2.22,1.79,359,58.45
7,2019,07-2019,40190,2.17,1.79,359,58.45
7,2019,07-2019,41081,2.08,1.79,359,58.45
7,2019,07-2019,41055,2.14,1.79,359,58.45
7,2019,07-2019,19600,2.58,1.79,359,58.45
7,2019,07-2019,39334,1.97,1.79,359,58.45
7,2019,07-2019,10832,2.46,1.79,359,58.45
7,2019,07-2019,4858,2.71,1.78,375,56.6
7,2019,07-2019,12027,2.84,1.78,375,56.6
7,2019,07-2019,45679,2.59,1.78,375,56.6
7,2019,07-2019,12132,2.36,1.78,375,56.6
7,2019,07-2019,38356,2.12,1.78,375,56.6
7,2019,07-2019,37414,2.22,1.77,380,56.02
7,2019,07-2019,10009,2.52,1.77,380,56.02
7,2019,07-2019,39643,1.83,1.77,380,56.02
7,2019,07-2019,10974,2.95,1.77,380,56.02
7,2019,07-2019,44479,1.85,1.77,380,56.02
7,2019,07-2019,39337,2.54,1.76,385,55.44
7,2019,07-2019,5895,2.54,1.76,385,55.44
7,2019,07-2019,35906,2,1.76,385,55.44
7,2019,07-2019,32705,2.6,1.76,385,55.44
7,2019,07-2019,162,2.19,1.76,385,55.44
7,2019,07-2019,41078,1.94,1.76,385,55.44
7,2019,07-2019,39648,2.01,1.76,385,55.44
7,2019,07-2019,12490,2.3,1.76,385,55.44
7,2019,07-2019,41079,1.94,1.76,385,55.44
7,2019,07-2019,44456,1.92,1.76,385,55.44
7,2019,07-2019,55,2.14,1.75,395,54.28
7,2019,07-2019,37419,2.17,1.75,395,54.28
7,2019,07-2019,40192,2.15,1.75,395,54.28
7,2019,07-2019,45677,2.32,1.75,395,54.28
7,2019,07-2019,37877,1.87,1.75,395,54.28
7,2019,07-2019,39336,1.96,1.75,395,54.28
7,2019,07-2019,39768,2,1.75,395,54.28
7,2019,07-2019,43542,2.13,1.75,395,54.28
7,2019,07-2019,27,2.07,1.75,395,54.28
7,2019,07-2019,36871,2.2,1.75,395,54.28
7,2019,07-2019,44385,2.32,1.75,395,54.28
7,2019,07-2019,22093,2.26,1.75,395,54.28
7,2019,07-2019,6266,2.5,1.75,395,54.28
7,2019,07-2019,18490,2.31,1.75,395,54.28
7,2019,07-2019,41193,2.01,1.75,395,54.28
7,2019,07-2019,39652,1.95,1.74,410,52.55
7,2019,07-2019,108,2.22,1.74,410,52.55
7,2019,07-2019,41199,2.16,1.74,410,52.55
7,2019,07-2019,10326,3.14,1.74,410,52.55
7,2019,07-2019,19633,2.13,1.74,410,52.55
7,2019,07-2019,7536,4.63,1.74,410,52.55
7,2019,07-2019,19628,2.34,1.74,410,52.55
7,2019,07-2019,6390,2.36,1.74,410,52.55
7,2019,07-2019,44389,1.89,1.74,410,52.55
7,2019,07-2019,6329,2.27,1.74,410,52.55
7,2019,07-2019,19619,2.17,1.73,420,51.39
7,2019,07-2019,17672,2.27,1.73,420,51.39
7,2019,07-2019,4928,2.39,1.73,420,51.39
7,2019,07-2019,12026,2.33,1.73,420,51.39
7,2019,07-2019,33969,1.99,1.73,420,51.39
7,2019,07-2019,6253,4.8,1.73,420,51.39
7,2019,07-2019,6321,2.33,1.73,420,51.39
7,2019,07-2019,42368,2.47,1.73,420,51.39
7,2019,07-2019,44490,1.96,1.72,428,50.46
7,2019,07-2019,51120,2.2,1.72,428,50.46
7,2019,07-2019,41550,2.1,1.72,428,50.46
7,2019,07-2019,4936,2.26,1.72,428,50.46
7,2019,07-2019,34459,2.09,1.72,428,50.46
7,2019,07-2019,6316,1.96,1.72,428,50.46
7,2019,07-2019,41192,2.28,1.72,428,50.46
7,2019,07-2019,10837,2.32,1.72,428,50.46
7,2019,07-2019,44465,1.97,1.72,428,50.46
7,2019,07-2019,28,2.4,1.72,428,50.46
7,2019,07-2019,6277,2.7,1.72,428,50.46
7,2019,07-2019,6168,2.53,1.71,439,49.19
7,2019,07-2019,6182,2.42,1.71,439,49.19
7,2019,07-2019,4859,2.48,1.71,439,49.19
7,2019,07-2019,7542,2.86,1.71,439,49.19
7,2019,07-2019,40435,2.35,1.71,439,49.19
7,2019,07-2019,38353,2.2,1.71,439,49.19
7,2019,07-2019,6134,2.48,1.71,439,49.19
7,2019,07-2019,32485,2.16,1.71,439,49.19
7,2019,07-2019,33966,2.06,1.71,439,49.19
7,2019,07-2019,18622,2.4,1.71,439,49.19
7,2019,07-2019,4907,1.98,1.7,449,48.03
7,2019,07-2019,36883,2.13,1.7,449,48.03
7,2019,07-2019,39196,2.05,1.7,449,48.03
7,2019,07-2019,153,2.45,1.7,449,48.03
7,2019,07-2019,4866,2.35,1.7,449,48.03
7,2019,07-2019,43,2.38,1.7,449,48.03
7,2019,07-2019,6211,2.23,1.7,449,48.03
7,2019,07-2019,19579,2.05,1.7,449,48.03
7,2019,07-2019,41085,2.1,1.7,449,48.03
7,2019,07-2019,6255,2.24,1.7,449,48.03
7,2019,07-2019,41063,1.92,1.7,449,48.03
7,2019,07-2019,40688,2.02,1.7,449,48.03
7,2019,07-2019,37883,2.13,1.7,449,48.03
7,2019,07-2019,44477,1.84,1.69,462,46.53
7,2019,07-2019,6064,2.26,1.69,462,46.53
7,2019,07-2019,96,1.86,1.69,462,46.53
7,2019,07-2019,39641,1.91,1.69,462,46.53
7,2019,07-2019,43539,1.93,1.69,462,46.53
7,2019,07-2019,45662,2.33,1.68,467,45.95
7,2019,07-2019,41855,2.09,1.68,467,45.95
7,2019,07-2019,6335,2.3,1.68,467,45.95
7,2019,07-2019,21239,1.95,1.68,467,45.95
7,2019,07-2019,38359,2.05,1.68,467,45.95
7,2019,07-2019,38993,2.21,1.67,472,45.37
7,2019,07-2019,6098,2.36,1.67,472,45.37
7,2019,07-2019,16196,2.48,1.67,472,45.37
7,2019,07-2019,5909,2.33,1.67,472,45.37
7,2019,07-2019,6209,2.19,1.67,472,45.37
7,2019,07-2019,10249,2.55,1.67,472,45.37
7,2019,07-2019,4940,2.62,1.67,472,45.37
7,2019,07-2019,6229,2.39,1.67,472,45.37
7,2019,07-2019,39644,1.87,1.67,472,45.37
7,2019,07-2019,40690,2,1.67,472,45.37
7,2019,07-2019,44466,2.03,1.67,472,45.37
7,2019,07-2019,40691,2.23,1.66,483,44.1
7,2019,07-2019,34086,1.98,1.66,483,44.1
7,2019,07-2019,10972,2.61,1.66,483,44.1
7,2019,07-2019,40194,2.3,1.66,483,44.1
7,2019,07-2019,10975,2.34,1.66,483,44.1
7,2019,07-2019,25,2.28,1.66,483,44.1
7,2019,07-2019,7685,2.55,1.66,483,44.1
7,2019,07-2019,117,1.96,1.66,483,44.1
7,2019,07-2019,41082,1.96,1.66,483,44.1
7,2019,07-2019,49502,1.92,1.66,483,44.1
7,2019,07-2019,39640,2.05,1.66,483,44.1
7,2019,07-2019,36880,2.33,1.66,483,44.1
7,2019,07-2019,10838,1.98,1.66,483,44.1
